lap2-0.csv,lap2-0.csv (from view of ref lap),lap2-1.csv,lap2-1.csv (from view of ref lap),lap2-10.csv,lap2-10.csv (from view of ref lap),lap2-11.csv,lap2-11.csv (from view of ref lap),lap2-12.csv,lap2-12.csv (from view of ref lap),lap2-13.csv,lap2-13.csv (from view of ref lap),lap2-14.csv,lap2-14.csv (from view of ref lap),lap2-15.csv,lap2-15.csv (from view of ref lap),lap2-16.csv,lap2-16.csv (from view of ref lap),lap2-2.csv,lap2-2.csv (from view of ref lap),lap2-3.csv,lap2-3.csv (from view of ref lap),lap2-4.csv,lap2-4.csv (from view of ref lap),lap2-5.csv,lap2-5.csv (from view of ref lap),lap2-6.csv,lap2-6.csv (from view of ref lap),lap2-7.csv,lap2-7.csv (from view of ref lap),lap2-8.csv,lap2-8.csv (from view of ref lap),lap2-9.csv,lap2-9.csv (from view of ref lap),lap3-0.csv,lap3-0.csv (from view of ref lap),lap3-1.csv,lap3-1.csv (from view of ref lap),lap3-2.csv,lap3-2.csv (from view of ref lap),lap3-3.csv,lap3-3.csv (from view of ref lap),lap3-4.csv,lap3-4.csv (from view of ref lap)
14.9345277472,1.46989439803,3.70566485774,18.3055929046,8.63297732256,10.3164133511,66.7325079759,13.2404578236,61.3063559064,10.6695456129,27.3038270179,2.02328188163,263.794469267,23.2427056179,50.9427108581,260.978147702,75.5690933114,1009.5972742630714,3.97035516613,0.0889954680211,3.56313925739,9.24316712834,15.7287147429,4.70841403763,21.5150311981,26.6867824711,18.8235556179,1.56607568005,27.8433880856,0.519579755785,6.98375292991,7.01357511025,27.4667133614,2.90547109014,63.973620145,2.58899817927,107.301393385,7.90865698676,96.3065637059,2.41499953713,102.129751265,16.5949807678,243.973234612,476.927730897657
15.8028142593,1.46989438842,4.54045752978,19.6471309562,8.388647861,10.5526221713,68.4224540099,13.4385983576,60.4613829044,10.8252086243,29.0039535446,1.76718561251,261.615864109,31.7851858844,50.2097222546,279.978274246,75.4469285743,1036.3581915628683,3.49187646155,2.55120447474,2.962495777,10.4755893944,13.6926350801,6.10941280346,22.2389853518,25.5907145579,20.3913369061,0.285784106023,27.9655529128,0.252455125948,7.70656113474,8.48495441083,27.7008625744,6.06962011928e-08,64.6964283499,2.4462883879,107.555903348,9.26474005397,94.9932924707,1.55672894318,101.529107806,21.1208846279,246.528514561,501.00564433921465
14.9345277472,0.781946705226,4.65244185556,19.5047604077,8.26648308518,9.7380504867,67.5774809779,14.9099777358,61.3063559064,10.5354180707,28.5356551787,2.54594092773,256.179531576,36.8446017838,51.0445148366,300.3704089557538,75.3247637685,1063.9030403750362,2.89123300251,4.09720795333,3.9296335548,10.146528587,13.4584859484,5.98360947605,24.533679082,25.1612956492,19.6685286499,0.959513204925,28.6883611177,0.196183886304,6.98375292991,9.12255217393,27.935011706,0.476306727461,63.973620145,3.55987248826,107.688248484,11.0150911357,95.2478023223,0.188459246111,101.773437358,25.158371665,247.750162229,525.6239580197829
15.8028142593,1.11118743694,5.73156401918,19.8957157956,9.11145611719,9.55739137658,68.4224540099,14.7607499063,60.4613829044,11.108023343,30.3579463785,2.82820770467,253.155953489,43.8196405485,50.3115262504,320.58868459133845,76.0475720247,1090.6771346530645,3.01339777832,6.28612724545,3.0846605228,11.5063726473,12.6135129164,7.47973124883,23.525469956,24.9662469044,20.3913369061,2.87431725423,27.1205798808,1.66756324002,7.70656113474,10.3930475426,28.413490462,3.14506748779,64.6964283499,2.6150847039,107.82059365,11.3128306557,95.3801475481,0.889559504457,101.172793847,27.4475322226,248.849645173,550.2385192632137
15.6291570019,0.159976190303,5.36506967041,19.4124892027,8.26648308518,7.7836448852,67.6996457537,14.8741196995,61.3063559064,10.8835194435,29.0446750832,4.09602484421,249.409567123,49.2866965508,50.3013458604,343.520215406,75.9254072489,1119.8030271929888,2.29058952212,7.6050915056,3.9296335548,11.92478631,13.4584859484,7.25567964225,24.6300990328,23.320175008,18.8235556179,3.47314603886,27.9655529128,1.47747783501,6.98375292991,10.1083066005,28.8919690938,4.80180278211,63.973620145,2.96656039676,107.952938867,13.050800271,95.5124927052,1.29819633602,102.139931655,30.1179240066,250.7941012,576.7459074137712
16.497443514,0.399583810175,5.12074020016,19.858432162,7.54367482899,8.37393378857,66.8546727217,15.354529464,60.4613829044,9.9729749304,28.4542119928,3.84400392079,247.230961965,51.16175124710936,50.2911653591,358.309106199,75.8032424731,1149.7329582842176,3.01339777832,9.96683323118,3.0846605228,12.5722628135,14.3034589805,6.93287650698,25.661292313,21.8187454482,19.6685286499,4.01250995917,27.2427447593,2.57231524868,6.13877992792,10.6093978987,29.4926126256,6.29013495075,64.6964283499,2.59943692277,108.085284033,13.0980873321,96.3676460972,2.12004285056,102.384261258,31.9275847235,251.048611244,604.5620203830781
15.6291570019,0.596362008849,5.96571317213,19.9542123313,8.26648308518,7.77123914127,67.6996457537,13.4586468093,61.3063559064,10.9051417233,28.7087218958,3.30726246412,245.174521552,56.4560221239,50.2809850291,364.99724090241733,74.9582694411,1179.668648588452,2.29058952212,12.6051125595,3.9296335548,13.5857363564,13.4584859484,7.91029839434,25.4001086951,20.8110977266,18.7013908721,5.12578907519,27.9655529128,1.93170689486,6.98375292991,11.1913479718,29.3704478284,9.43520239509,63.973620145,1.92244518298,108.217629198,13.3668524791,96.3778265686,3.11516499801,101.783617688,32.9363399368,251.42528588,632.5818688143797
14.9345277472,1.99318720034,6.81068623416,18.3259486199,7.54367482899,5.32708162815,67.5774809779,13.9895375701,60.4613829044,8.86230526975,28.1182589681,5.23755080983,242.273108218,56.8634367215,50.2708046091,371.44219907,75.6810776973,1211.1460441289823,3.01339777832,13.1147281021,3.0846605228,12.3862347806,14.3034589805,6.93863573078,25.2695168711,18.0603592357,18.8235556179,4.15146553143,27.2427447593,0.29653326226,6.13877992792,9.55115148823,29.2482830526,10.4633876342,64.6964283499,3.84400388297,107.505001384,14.5872132179,96.3880068472,5.02092085466,101.905782493,35.5839903507,250.83482276,661.5163659300564
16.497443514,1.3892584166,5.96571317213,18.9644863385,8.26648308518,5.59176990516,66.8546727217,12.30329869,61.3063559064,9.15016889456,28.2506040525,4.22127408234,239.371694774,68.3786811922,50.2606242491,377.4506830876452,74.8361046953,1274.9869412159235,3.13556252411,18.8605943141,3.9296335548,14.596142563,13.5806507243,7.98823575098,24.5512618633,16.3695322021,18.7013908721,5.42735245103,27.9655529128,1.32240861609,6.98375292991,11.1578226874,28.4033100506,13.8659964761,63.973620145,0.697827855872,108.360154836,13.9679409563,96.27602247,5.32008046853,102.872920301,34.2357348069,250.366524466,722.3323770027528
17.3657300261,3.38983712185,6.81068623416,17.7991884449,9.11145611719,4.11938559754,67.5774809779,12.9050380814,60.4613829044,8.35875334341,26.0923596439,4.93861066924,238.160227474,67.61895048314838,50.2504438591,380.505380544,75.5589129001,1308.8478927612655,2.29058952212,20.1281073141,3.0846605228,13.9410850033,13.4584859484,7.66717476041,25.4001086951,14.7873469211,17.9785826159,5.27880601853,27.8433880856,0.119982136202,6.13877992792,10.4784371785,27.6805017944,14.6505992921,64.6964283499,0.677790340562,108.370335166,13.7492928516,96.1640381356,6.51038350299,101.42730384,34.329441645,249.776061376,754.2893731895258
16.497443514,3.03304023751,5.96571317213,17.6945689136,8.26648308518,4.45947927918,66.8546727217,12.4496805906,61.3063559064,8.90093852706,26.2247048911,3.76572192938,237.67156835,71.3432215716,50.2402634391,379.879115441,74.7139398681,1342.756435376058,3.13556252411,22.632599055,3.9296335548,15.2903496195,12.6135129164,8.21483019395,25.2695168711,14.4378468982,19.5463638741,5.44435579201,27.9655529128,1.18581882546,6.98375292991,11.0959205712,28.4033100506,16.9092975099,63.973620145,0.508342775739,108.380515556,11.9363451901,95.929889004,6.44816393812,101.549468616,32.4211358229,249.185598226,787.0040394867461
17.3657300261,3.41616121071,6.81068623416,16.853400844,9.83426437339,4.25946095278,67.5774809779,12.6762216301,60.4613829044,9.4038871408,25.6342418521,2.76751868468,235.615127958,71.9187970953,50.3522478249,378.722247907,76.2817211563,1377.4322871959896,2.29058952212,24.0848921944,3.80746877899,15.103917607,13.4584859484,7.90188422369,24.5512618633,13.3634187031,18.7013908721,6.50740873919,27.1205798808,1.79785422095,6.13877992792,10.5079872661,27.6805017944,17.8535869095,64.8185932071,0.964862635365,109.113504262,11.0166386911,96.4185481286,6.27620328363,102.394441618,30.0386333867,247.872327042,820.2674209696096
16.497443514,3.72517238496,5.96571317213,16.1402659468,8.98929134138,4.94030864426,66.7325079759,12.9557168272,61.3063559064,8.93805861462,24.9216139045,0.762841810779,233.558687605,77.2959974894,50.3420673836,374.778429285,75.5589129001,1448.4192414736624,3.13556252411,27.6694627804,2.962495777,16.7426061152,13.5806507243,9.8235655051,25.2695168711,11.7866622102,18.8235556179,8.82697187459,26.2756068488,2.94238975979,6.98375292991,12.1136028291,28.4033100506,21.1594857893,63.973620145,4.06829679852,109.123684694,6.11389956529,96.1843989156,4.51508980459,101.671633362,23.5880060234,246.436890889,889.1548496644677
17.3657300261,3.9941178226,6.81068623416,14.5015952399,9.83426437339,4.57705073562,65.8875349439,12.0045590631,60.4613829044,9.26307881069,23.4861778635,0.711852515913,232.347220306,79.54525753,49.6090787374,372.511966098,76.2817211563,1485.4918084532203,3.85837078031,28.9371280106,3.80746877899,17.3288892659,12.7356776922,10.3930476205,24.5512618633,10.7667526695,19.6685286499,9.37749424573,25.5527986953,2.70503979685,6.13877992792,12.6709758672,27.6805017944,21.2142667634,64.6964283499,4.62851837832,109.622524106,4.37782459159,95.8280850382,4.04021580645,101.793798138,19.6683080657,244.156481816,925.209279473227
16.497443514,3.98637439641,5.96571317213,13.5603151423,8.98929134138,2.27066953056,67.5774809779,11.0202574612,61.3063559064,9.03017961155,23.2622090918,0.142370521897,230.41294472,82.5580209678,49.5988983474,369.528251156,75.4367481243,1522.5687877821158,3.13556252411,30.4672901519,2.962495777,18.2290992248,13.4584859484,10.1277401022,25.2695168711,10.3047985031,20.5135016819,9.15256032882,26.3977717273,3.27452183419,7.70656113474,12.3433287534,26.8355287624,21.6403182656,63.973620145,5.85258927517,108.665566719,1.50227245012,96.1945793569,3.31582968058,102.63877117,16.4621889461,242.721045724,961.3481480551078
17.3657300261,2.45706160154,6.81068623416,11.8272585971,9.83426437339,7.43411411534,66.7325079759,10.2299331922,60.4613829044,8.79896244798,22.5495812556,2.24776196665,229.079312594,85.6485262758,50.5558557652,356.17889056,76.2817211563,1638.6050508789401,3.98053555612,33.1723299263,3.80746877899,20.7860951677,14.3034589805,10.5467256483,26.1183637029,8.2284246135,19.6685286499,9.45031500018,27.9655529128,6.06608056023,6.13877992792,12.867518507,27.6805017944,23.2108077027,64.6964283499,7.98823576374,108.431417557,3.59127497458,96.5610736543,0.654002736022,101.915963016,3.14506744207,240.318471764,1075.1583451022486
16.497443514,2.1906214083,5.96571317213,6.94194006533,9.71209954622,20.485368454,67.5774809779,10.4335361414,61.3063559064,8.30628791844,20.9919804088,3.30223040487,227.145037008,80.8379195671,49.822867089,339.223789122,75.4367481243,1759.3950574104338,4.82550861815,34.026553018,2.962495777,22.1353132062,13.4584859484,11.4742876869,25.2695168711,6.55759572217,20.5135016819,9.62249257691,27.1205798808,6.79826165021,6.98375292991,10.6747129434,28.4033100506,21.683733654,63.973620145,9.83343580256,109.765049713,7.76377837828,96.805403206,1.32183530099,102.760936018,6.30934759972,238.760870947,1193.9767216565274
17.3657300261,0.807856236399,6.81068623416,6.94194006533,8.98929134138,21.3991961889,67.6996457537,10.9395135679,60.4613829044,8.80591426689,20.2793524825,4.70370541081,226.656377884,80.26086471133551,49.21204324,332.34984846,76.2817211563,1801.289171536814,3.98053555612,34.6832282458,3.80746877899,23.9131280417,14.3034589805,12.1783921033,24.5512618633,7.17996934465,19.6685286499,9.7248087639,26.3977717273,7.39540629985,6.13877992792,11.1166861171,27.6805017944,21.7042481148,64.6964283499,11.6918789914,108.685927498,9.60360544393,97.0497327789,2.42029869138,102.038127711,9.53539411396,237.203270049,1235.4837226191128
16.497443514,0.520971949443,5.96571317213,5.43453077299,9.83426437339,20.1758119363,68.4224540099,9.82363999757,61.3063559064,9.11798395793,18.7217516444,6.96591974149,224.722102298,83.4689307929,49.4461924016,325.138942232,75.4367481243,1843.1896569933663,4.82550861815,34.7533725888,4.652441811,24.856410541,13.5806507243,11.119492667985353,26.1183637029,7.27032773073,18.9457203937,10.3540800917,27.1205798808,8.59593326472,6.98375292991,12.490658546,26.8355287624,22.2609092006,63.973620145,12.678172316333436,109.174586593,11.9265599373,96.4490892985,4.07642193476,102.883100743,13.2457680042,234.678531403,1277.0252019497066
17.3657300261,0.477943211215,6.81068623416,3.48242586199,8.98929134138,18.7026805253,67.5774809779,10.0011000788,60.4613829044,7.78364486673,18.0091238382,7.38316514832,223.510634999,81.5068795194,49.6803415633,318.581518208,76.2817211563,1885.8387470819898,3.98053555612,34.2755535176,3.80746877899,24.4816907812,14.3034589805,11.5895100902,25.2695168711,7.44390092769,19.6685286499,9.47163006239,26.3977717273,8.74213835613,7.82872596191,12.0601501351,27.6805017944,20.7432307509,64.6964283499,12.6762215778,108.940437461,12.3019987935,96.5712540443,4.25440953284,103.005265488,15.5733360884,233.843738731,1319.1393034017383
16.497443514,0.402478466609,5.96571317213,2.57048678322,9.83426437339,14.1218780998,66.8546727217,10.2457806822,61.3063559064,8.021137332,18.7421124243,7.38482245981,222.299167648,82.3260002154,49.9144906949,310.463598479,75.4367481243,1929.3194572410962,4.82550861815,34.1250225401,2.962495777,24.8870524769,13.4584859484,11.4458924554,24.5512618633,8.20138754413,18.8235556179,9.33133829807,27.1205798808,10.3722734943,6.98375292991,11.9566016434,26.8355287624,20.4140103093,63.973620145,13.0899632591,109.306931729,14.1788589938,96.6934189228,4.57906937332,102.404622059,18.4310699713,232.041808341,1362.2594796529154
17.3657300261,1.17863353342,6.81068623416,1.434690339,8.98929134138,10.9057501712,68.4224540099,10.2658350661,60.4613829044,7.94205011092,17.1845115775,8.65201327231,221.209865073,78.9097426855,50.2708046023,302.256264549,76.2817211563,1972.8051463586999,3.98053555612,33.8409675578,3.80746877899,26.1160731119,14.3034589805,11.8542451658,25.2695168711,8.14795510727,19.6685286499,9.55115147181,26.3977717273,10.7953051412,7.82872596191,12.4673107819,27.6805017944,20.208105323,64.6964283499,13.614817834,108.828453106,15.2818423923,96.815583626,5.38337631172,103.493924664,20.8594286824,231.205213411,1405.4088612909
16.497443514,1.96086190364,5.96571317213,0.641499488357,9.83426437339,10.2457807069,67.5774809779,10.4194379613,61.3063559064,8.17134582053,16.4718837927,8.91405877776,220.843370715,72.7078310202,49.6599807533,295.283879745,75.4367481243,2017.865335712658,4.82550861815,33.6217743028,3.9296335548,26.7044226569,13.4584859484,11.6350390964,26.1183637029,8.35159614444,18.8235556179,9.81350473232,27.9655529128,10.9652251512,6.98375292991,12.6497778944,26.8355287624,19.7741463107,63.973620145,13.1049185624,109.194947373,16.1579914377,95.9706105639,6.32103904504,103.860418992,22.4259469831,230.119742908,1450.103351295147
15.8028142593,3.13215136043,6.81068623416,0.657566399197,8.98929134138,11.3497961291,68.4224540099,10.5144049588,60.4613829044,7.99828999412,14.7921180673,8.97241598631,219.631903365,70.6927418893,50.1384594365,288.116818874,76.2817211563,2062.9296232389092,3.98053555612,32.8700901316,3.0846605228,26.552951209,14.3034589805,12.1560109942,25.4001086951,8.85652229253,19.6685286499,9.34037385588,28.6883611177,11.4613817941,6.13877992792,12.075310193,27.6805017944,17.773665517,64.6964283499,14.0852738445,109.561441752,17.5115733489,96.815583626,7.88755742269,105.07188624,23.992465359,228.976816176,1494.8254551524903
16.6643696539,5.05629373268,5.96571317213,1.52737976027,9.83426437339,12.0130711033,66.8546727217,10.5930953293,61.3063559064,8.28191725997,13.9675058666,10.2506770442,218.542600811,66.4022453651,49.6498003419,281.48353825,75.4367481243,2108.8307657713376,4.82550861815,32.0446963944,3.9296335548,27.3379585703,13.5806507243,12.9826944313,24.6818536874,9.37749422701,18.8235556179,9.80032544572,27.9655529128,10.9404098356,6.98375292991,11.8556213372,26.8355287624,17.312760037,63.973620145,15.771899139,109.082962987,18.5314502376,95.9706105639,9.87055556349,107.128326623,26.3454539629,228.55900105209176,1540.531770935784
15.8028142593,5.87002344247,6.81068623416,2.3912868651,8.98929134138,15.2434766709,68.4224540099,12.4807563518,60.4613829044,8.00603477855,13.1327132546,10.6747130124,216.241830907,64.6669771685,50.1282791065,274.508574028,76.2817211563,2153.9034212317706,3.98053555612,30.3482838537,3.0846605228,27.668417471,14.3034589805,12.6762216788,24.9430373052,9.70638893727,19.6685286499,10.1863263703,28.6883611177,11.3836051669,6.13877992792,11.3418825544,27.6805017944,16.1161868984,64.6964283499,15.9135152497,109.32729265,19.3623900632,96.815583626,10.3780045634,107.739150493,27.6159806279,229.07774171791996,1585.300028724165
16.6643696539,7.65558187472,5.96571317213,3.29914028592,9.83426437339,24.3497402272,67.6996457537,11.3418825075,61.3063559064,8.89934423646,12.2979206126,11.4886794499,215.997501376,61.3795994886,49.7617847578,259.578706351,75.4367481243,2248.8689407192783,3.13556252411,27.2728016959,3.9296335548,28.8271118173,13.5806507243,13.8008292179,24.3553741725,9.96726555185,18.8235556179,10.4875349384,27.9655529128,11.3359890507,6.98375292991,11.1194926897,26.8355287624,14.4553405379,63.973620145,15.8028143154,109.571622112,21.2720479476,95.9706105639,10.7722649753,110.762728735,28.6378149588,228.0173912695994,1679.8565385209765
15.8028142593,8.35372718614,6.81068623416,5.01875747794,7.29934527737,29.873901477,68.4224540099,11.792701751,60.4613829044,8.29923460398,10.5649421817,10.897102765,215.631007006,58.5958552298,50.1180986565,253.964197934,76.2817211563,2297.0904590416353,3.98053555612,24.8895991031,3.20682529861,27.3983976271,13.4584859484,13.5248830045,25.3419516643,9.40042762205,18.1007473617,9.69586960361,28.6883611177,11.1999380084,6.13877992792,9.31974347927,27.6805017944,12.50807678,64.6964283499,15.1225099852,108.970978631,20.8655393591,96.815583626,10.2357214455,112.340690413,27.6709233997,228.91306086742762,1727.7365939389208
16.6643696539,10.0783034558,5.96571317213,5.93306278683,8.98929134138,33.8910080206,67.6996457537,9.91749043937,61.3063559064,8.39019164747,9.78515351117,11.222212157,214.541704474,49.45078796,50.7187420855,247.266790543,75.4367481243,2344.5831961145223,4.82550861815,22.9091534279,3.9296335548,27.5763418425,14.3034589805,13.6977659902,24.772469551,9.44889089872,18.8235556179,10.0311755644,27.9655529128,11.3280821243,6.98375292991,8.83640195402,28.5254747964,11.593263071,63.973620145,15.2794894855,109.215308234,20.6809406756,95.9706105639,11.0313433433,115.608598023,27.4943119015,228.28294065522476,1775.0590544201307
16.497443514,10.1211898178,6.81068623416,7.7836447931,9.83426437339,38.2841163198,66.7325079759,6.91501393763,60.4613829044,7.06628484951,7.86266865352,9.50786103143,214.175210074,41.8763686599,50.3522478181,241.481563713,76.2817211563,2393.540211188642,3.98053555612,18.1955550586,4.77460658681,25.1796579345,13.4584859484,11.8464187964,24.2029874478,8.45168368476,18.1007473617,8.52110828772,27.1205798808,10.2693828157,7.70656113474,6.13141017808,26.8355287624,8.90573386918,64.6964283499,13.3433911917,109.33747298,18.7389768809,95.2478023591,10.5005767305,119.599313991,25.9347077045,228.45619410416518,1823.5595056706472
15.8028142593,9.68664277764,6.68852137697,11.8661256771,8.98929134138,42.7658899232,67.5774809779,5.35204761375,61.3063559064,3.73922971418,7.91783150053,6.27473484432,213.930880612,27.8165977268,50.8307264413,224.888343176,75.4367481243,2541.255383027478,4.82550861815,5.42898201131,3.9296335548,19.1303999682,14.3034589805,7.72850453513,23.6335054964,6.00843075744,18.8235556179,5.35204757781,27.9655529128,6.33903629435,6.13877992792,1.97440308748,27.6805017944,4.68874704345,63.973620145,9.31974346765,110.304610809,15.3018930707,95.9706105639,8.16189307383,123.712194675,21.1270360246,227.83023723093368,1970.1434764708983
17.3657300261,8.43679314389,7.533494439,14.0435139284,9.83426437339,44.2304780554,67.6996457537,5.35204766475,60.4613829044,2.08388754403,7.31122340725,3.74097431219,212.841577999,21.3597096855,50.0977378252,219.904204765,76.2817211563,2590.944154975841,3.98053555612,0.838451808538,4.77460658681,15.4704179344,13.4584859484,6.07800547963,23.9182465024,5.15008353419,19.6685286499,3.37075734179,27.1205798808,3.89901036743,6.98375292991,0.179278092048,28.4033100506,3.12329579359,64.6964283499,5.69050848785,109.581802502,12.2933580246,96.815583626,6.13779693327,127.102267193,18.4321119638,228.79690320507345,2019.3255846245972
16.6643696539,8.15377848651,6.81068623416,14.3351060168,8.98929134138,44.9772406099,66.7325079759,1.54272183028,59.6164099325,1.30616934721,7.56663729834,3.19121726836,212.47508365,20.4714430195,49.9755730494,214.65085451,75.4367481243,2639.9045581125147,4.82550861815,2.7543407056,3.9296335548,13.0687692944,14.3034589805,5.78949940717,24.2029875085,4.86240445736,18.8235556179,3.53333074843,27.9655529128,3.13044300721,6.13877992792,0.691501352078,27.6805017944,2.08219727726,63.973620145,4.74649674377,109.703967278,11.4225786494,95.9706105639,5.4798394563,132.060120969,16.7749409155,228.07974187131322,2067.933877907385
15.8028142593,2.82399154089,5.96571317213,19.6987983963,9.83426437339,45.9987276796,65.8875349439,0.523584585463,60.4613829044,1.51864952473,7.41185453072,0.632770655481,212.230754068,5.38222443637,49.8534083336,208.360719589,76.2817211563,2739.0596874227,3.98053555612,11.5866288006,4.77460658681,3.27672049901,13.5806507243,2.33806986297,23.728860205,1.92362277815,18.9457203937,0.245229910844,27.1205798808,1.61989285266,6.98375292991,4.69944005451,28.4033100506,3.62272351686,64.6964283499,0.941430401417,109.826132135,6.61432302093,95.2478023591,1.32668620801,136.295166459,9.39645401147,228.22064561060478,2165.7494979984317
17.3657300261,0.702683353544,6.68852137697,22.3587166097,9.71209954622,45.4045626411,66.0096997197,2.84231642358,59.6164099325,2.76751859639,7.11994926476,3.01079584673,211.986424607,1.33178034324,50.5762165898,206.189461131,75.4367481243,2789.3674550112946,4.82550861815,15.4415379956,3.9296335548,2.04123559951,14.3034589805,0.506216554059,22.779705724,0.29427591044,18.1007473617,1.32424141263,27.9655529128,3.23703456598,6.13877992792,6.09459575383,27.6805017944,6.09623954393,63.973620145,2.75893699305,109.103323879,3.58309591281,95.9706105639,0.964862590312,140.530212031,6.13370518458,228.93196470054238,2215.3116060541147
16.6643696539,6.07800544855,6.81068623416,25.0405291785,8.98929134138,46.1717616425,66.7325079759,4.89171101039,60.4613829044,5.44410364062,6.61204302755,6.17584148174,211.619930258,11.4456998603,49.7312435278,205.147532053,76.2817211563,2837.999731333973,3.98053555612,19.5487170885,4.77460658681,7.94024437751,13.4584859484,1.94474282179,22.5085188892,2.16117883889,18.9457203937,4.15044573834,27.1205798808,5.90902623731,6.86158813276,8.95720889214,28.4033100506,9.12533182789,64.6964283499,6.0669964393,109.948296851,0.308316838836,95.1256375319,4.08423989831,146.455203585,1.32668621313,228.22064561060478,2263.052522064501
15.8028142593,10.8854651737,5.96571317213,27.6761191354,9.83426437339,45.2491397429,67.6996457537,9.8972168816,59.6164099325,7.07640182658,5.7306907985,8.6603250762,211.375600706,20.4025241895,50.5762165898,204.04862323,75.4367481243,2888.2049025069423,4.82550861815,23.7278444938,3.9296335548,13.8689602226,14.3034589805,3.70113816124,21.69136259,3.44416388579,18.1007473617,5.61207170831,27.9655529128,8.30255603266,6.98375292991,11.9213990426,26.8355287624,11.5188615696,63.973620145,8.6441346001,109.225488594,3.65043761055,95.9706105639,5.80559141735,151.535222107,2.33069786927,228.93196470054238,2312.377569920104
17.3657300261,24.7044648618,6.81068623416,30.7461085616,8.98929134138,44.0908981063,66.7325079759,11.4689834112,60.4613829044,10.6576911816,5.55478989762,13.3354559354,211.131271163,29.8553530564,49.7312435278,205.303117919,76.2817211563,2986.754721275656,3.98053555612,31.450674642,4.77460658681,24.4917145365,13.4584859484,8.52990141919,20.3450020508,7.31853752703,17.3779391055,10.7785266332,27.8433880856,12.9658207508,7.70656113474,19.5938709148,28.4033100506,15.7253373062,64.6964283499,14.9390704452,109.948296851,10.2214692601,95.2478023591,12.0981910055,156.61524065,11.7940029698,228.22064561060478,2408.724407458733
16.497443514,31.4267683254,5.96571317213,31.6438052562,9.83426437339,41.6768359579,67.6996457537,14.2723800721,61.3063559064,11.8373661392,4.53771573783,14.8641442833,210.886941582,33.8094753206,50.5762165898,206.563625856,77.1266941583,3036.78149101691,4.82550861815,34.1825955767,3.9296335548,28.9719747355,14.3034589805,10.4129528218,20.0150867803,8.89030404898,18.1007473617,11.6695149342,27.1205798808,14.9317814146,6.98375292991,21.776415033,27.6805017944,17.1660929392,63.973620145,17.0525200555,109.225488594,13.3665367767,95.9706105639,13.7176340067,162.540232153,14.8552687061,228.93196470054238,2457.6131532674117
15.8028142593,37.4129864574,6.81068623416,34.1124708846,8.98929134138,39.5853939224,68.5446187557,16.5232729264,60.4613829044,14.2233340239,4.48786806613,16.5220533586,210.64261206,39.1836032102,49.8534083336,208.727177745,76.2817211563,3086.7281033618337,3.98053555612,36.6564777611,4.77460658681,32.5198778244,13.4584859484,12.9481386186,19.3479172783,11.476759234,18.9457203937,14.6641630827,27.9655529128,17.6522813257,6.13877992792,23.3458863463,29.2482830526,19.188677644,64.6964283499,20.0910643317,109.948296851,17.5104606495,95.2478023591,16.5051457859,168.34305888,18.7697861793,228.22064561060478,2506.285793820301
16.6643696539,43.480463542,5.96571317213,35.3485637584,9.83426437339,38.1525177695,66.7325079759,18.1891881995,59.6164099325,15.8768561533,4.26347466749,18.060359187,210.398282538,48.7413254035,49.0084352716,211.750151423,75.5589129001,3135.8645079585563,4.82550861815,40.1935916877,3.9296335548,35.1481265691,15.2705967282,15.0290966834,17.4278878817,13.6286849667,18.1007473617,15.6790181192,27.1205798808,19.6471310687,6.98375292991,25.3780891274,30.0932560846,21.9725988385,63.973620145,23.3535463898,109.225488594,20.8561205446,95.9706105639,18.4881266012,174.268050588,22.7826010163,228.93196470054238,2554.1222924022595
17.3657300261,49.4170732679,6.81068623416,36.429296109,8.98929134138,37.474107193,66.8546727217,20.0881668605,60.4613829044,16.4046544187,3.05085351841,18.0643628829,210.153952935,54.3329325402,50.5762165898,214.422862643,76.2817211563,3185.0227661540125,3.98053555612,42.1018019822,4.77460658681,36.3535309441,15.3927615854,16.5967011669,16.1563252182,15.5475755153,18.9457203937,17.3668042556,27.8433880856,20.2291999484,6.13877992792,24.1944695681,29.2482830526,23.2735633831,64.6964283499,25.1278272926,108.380515622,22.5798739888,95.2478023591,18.9352784311,180.070877366,23.9113648207,228.22064561060478,2602.0339869497616
16.6643696539,52.9370043828,5.96571317213,36.584602856,9.83426437339,35.2332489913,66.7325079759,22.7762760901,59.6164099325,16.8717215025,2.56266923669,18.9197339479,210.754596334,58.9620832208,49.8534083336,216.15203619,75.5589129001,3234.947086873209,4.82550861815,43.4143249102,3.9296335548,37.5099766981,14.5477885234,17.9444899104,14.8847625547,17.7162031863,18.1007473617,18.2327390419,27.1205798808,20.7674584242,6.98375292991,25.451860094,30.0932560846,23.0139182978,63.973620145,25.8928854627,109.225488594,23.8613154384,95.9706105639,20.412661307,185.150895755,25.1227508983,228.93196470054238,2650.667357614611
16.497443514,57.5897561841,6.81068623416,37.2357532539,8.98929134138,34.6003163998,67.6996457537,24.1982948301,60.4613829044,19.1147829031,3.13215132975,21.1270360885,210.510266894,63.5206278644,50.5762165898,219.797041886,76.2817211563,3285.568304477087,3.98053555612,45.812309836,4.77460658681,39.7084127505,15.2705967282,20.1875511985,14.7084576915,19.8663228839,18.9457203937,20.1586925137,27.8433880856,22.0407861291,6.13877992792,25.5143757666,29.2482830526,24.4786249845,64.6964283499,28.6588911094,108.380515622,26.9168814962,95.2478023591,22.8489350549,190.230914388,26.4943693446,228.22064561060478,2699.791065335442
