lap1-0.csv,lap1-0.csv (from view of ref lap),lap1-1.csv,lap1-1.csv (from view of ref lap),lap1-10.csv,lap1-10.csv (from view of ref lap),lap1-11.csv,lap1-11.csv (from view of ref lap),lap1-12.csv,lap1-12.csv (from view of ref lap),lap1-13.csv,lap1-13.csv (from view of ref lap),lap1-14.csv,lap1-14.csv (from view of ref lap),lap1-15.csv,lap1-15.csv (from view of ref lap),lap1-16.csv,lap1-16.csv (from view of ref lap),lap1-17.csv,lap1-17.csv (from view of ref lap),lap1-18.csv,lap1-18.csv (from view of ref lap),lap1-19.csv,lap1-19.csv (from view of ref lap),lap1-2.csv,lap1-2.csv (from view of ref lap),lap1-20.csv,lap1-20.csv (from view of ref lap),lap1-21.csv,lap1-21.csv (from view of ref lap),lap1-22.csv,lap1-22.csv (from view of ref lap),lap1-23.csv,lap1-23.csv (from view of ref lap),lap1-24.csv,lap1-24.csv (from view of ref lap),lap1-25.csv,lap1-25.csv (from view of ref lap),lap1-26.csv,lap1-26.csv (from view of ref lap),lap1-27.csv,lap1-27.csv (from view of ref lap),lap1-28.csv,lap1-28.csv (from view of ref lap),lap1-29.csv,lap1-29.csv (from view of ref lap),lap1-3.csv,lap1-3.csv (from view of ref lap),lap1-30.csv,lap1-30.csv (from view of ref lap),lap1-31.csv,lap1-31.csv (from view of ref lap),lap1-32.csv,lap1-32.csv (from view of ref lap),lap1-33.csv,lap1-33.csv (from view of ref lap),lap1-4.csv,lap1-4.csv (from view of ref lap),lap1-5.csv,lap1-5.csv (from view of ref lap),lap1-6.csv,lap1-6.csv (from view of ref lap),lap1-7.csv,lap1-7.csv (from view of ref lap),lap1-8.csv,lap1-8.csv (from view of ref lap),lap1-9.csv,lap1-9.csv (from view of ref lap)
18.2254158429,32.8259757501,14.9390704917,15.7253373396,11.7940030257,17.5098382362,3.60135206503,12.4091018083,6.18693820079,9.4313536513,4.71760109047,24.218230065,140.054709475,695.5453759934426,8.65439412454,12.4746007389,14.152803569357841,14.9489040263,9.09155919707,8.64893563107,21.1464004784,14.1528035694,6.92567700384,21.7862881731,17.3603637012,2.82820765888,13.6666692801,11.6054038641,11.635137434,18.6830624971,22.7162205673,19.6566716722,11.7940029745,4.59638207866,12.7432456582,13.8699007041,8.86486660546,12.7971489136,52.6385102291,340.546770544,12.6509034106,10.221469274,17.54504847,8.79180638902,19.5765804058,28.3056072256,13.0202727292,18.3055929044,11.7363764011,32.8304673018,181.64296240573577,62.7569169499,12.743245722,16.6127580998,57.1115218434,106.2188045284919,8.21847006398,7.33886518868,10.251665618948127,24.2356873244,9.51126306078,17.9351667451,3.60135203503,18.5563912164,11.6351373883,14.1528035787,18.3484194888,9.32889614943
19.7848733144,31.4319712507,14.9390704886,16.190225804436544,11.7940029977,18.7048716812,2.77027081421,10.7287026118,6.29013489488,9.42216130949,5.50386802371,23.1143604353,139.026607869,710.5007775984761,8.45202164643,13.6271453438,14.1528035725,16.1167142782,9.83541401983,8.24216713635,21.9774817293,13.3665366656,7.66441587069,20.6953694336,17.0833366494,3.90097605296,14.49775059,12.6674063426,11.4504526832,18.5360513566,21.8851393741,18.8704047772,11.0077361002,5.52767513517,13.058784987,10.2976771767,9.69594779723,12.8563949535,65.8785116636,340.80561497,13.4819846038,9.00219725336,16.8063096782,9.54693072689,20.4076616023,27.5193403808,12.7432456254,18.5147996184,12.5628817933,33.2540861966,182.42069104953126,59.484664896,12.0045069092,16.6319386799,57.8553766662,119.20179116710996,8.64893553944,4.12331763127,9.97297490915,22.0140826245,8.68018186756,18.150219057,4.34009087767,17.2875960972,11.7940029931,14.4553404305,19.0922743148,8.06138303007
22.2252457681,29.000769083,15.7253372993,17.929643191762626,12.5802698456,18.8849652458,3.50900968268,9.01834889085,6.29013493213,9.42216133983,4.71760109047,22.0154722997,142.260607616,725.4563584583951,7.36873447033,14.837493357,14.1528035476,16.7644886035,9.0089086276,7.8597985094,21.1464004784,12.4404045292,6.92567700384,19.4712539076,17.545048487,4.91495947514,13.6666692801,13.1244777435,11.2657679915,18.5796656117,22.7162205673,18.0841379459,11.7940029745,6.42532009844,13.9436963746,8.15296041721,8.86486660546,12.852914166,78.3979242774,341.064459339,12.7432456582,7.77482776705,17.54504847,10.3020552568,19.6689227129,26.7330735174,12.4662185807,18.7664302107,11.7363764011,33.2660663254,181.64296240573577,56.1141708621,12.743245722,16.8411454534,57.1115218434,132.60198976034522,9.23423596424,0.735689701929,10.5270289723,19.7924779861,9.51126306078,18.4303150655,5.07882979904,15.9869619,12.2815339583,13.573070546597064,18.2657689255,7.07640178992
23.106160779,27.0930809441,15.7253372589,21.8764909049,11.7940030815,18.9285794736,2.77027081421,7.1964602334,6.92567700927,9.42216133787,5.50386802371,21.2292054123,148.224264504,740.4121075811438,6.96398967778,16.0769021219,14.939070425,17.1263120608,9.83541401983,7.65263747025,21.9774817293,11.2278019037,7.01801933677,17.7546446205,17.2978710447,5.87957766463,14.49775059,13.5815491095,11.0810832145,18.3536917621,21.8851393741,17.297871054,11.0077360971,7.29360655788,14.0505915008,6.75144179505,9.69594779723,12.7458065225,84.2189453696,341.323303738,12.0045068438,6.58523662183,16.8063096782,11.0571797219,20.4076616023,25.9468065826,12.2815339214,19.0938615432,12.5628817933,32.8836977551,182.42069104953126,53.3458479222,12.0045069092,17.226832258,57.8553766662,146.30480657420716,10.2500020126,0.980919602572,10.3423444312,18.8704047964,8.68018186756,18.71041104,4.34009087767,14.6863277054,12.0968491862,15.2489461724,19.0922743148,6.29013494726
24.6656183228,26.2366084417,15.6209517331,24.7399059633,12.5802699574,19.8008642757,3.60135206503,4.61725062672,7.2950465124,10.2348999342,4.71760123324,21.2292054281,159.882436135,756.0936137433965,7.23778754326,17.9748014658,14.1528035476,18.2009894943,9.0089086276,8.26484852979,21.1464004784,11.2278019398,7.75675825611,16.7737250405,16.5116042046,7.47267024564,13.6666692801,15.2138067533,11.0077361188,18.7785457867,22.6238783197,17.2978710587,11.7940029745,9.09497175711,13.3893872117,6.29013489488,8.86486660546,13.4857016016,84.7752435671,340.768637162,11.912164465,6.29013496332,17.54504847,12.6298523843,19.6689227129,25.7197005609,12.0045069357,20.71198552,11.7363764011,31.6625899276,181.64296240573577,51.3953599342,12.743245722,18.847494659,57.9380272357,160.64492336828275,10.4346867378,1.40201810204,10.1576596275,18.7591933163,9.51126306078,19.9524517702,3.60135203503,14.152803625225465,13.3665366982,15.9454976396,18.3484194888,6.67020746034
26.9036183994,23.8099362342,16.1995054111,26.0570768159,11.7940029698,19.0217749783,2.77027081421,3.81629908184,6.92567699841,9.47675915346,5.50386802371,19.6566716329,178.752362457,771.8922430732686,6.83304287589,17.924310401,14.1528035725,17.297871023,9.83541401983,7.30571794638,21.9774817293,10.1050217174,6.92567700384,14.2233340288,17.2680213759,7.58548314586,14.49775059,15.6039043014,11.7940030148,17.6501047175,21.8851393741,15.527599464,11.0077361002,9.37057693759,13.7590117074,4.7176011153,9.60360552643,12.8770832291,85.8267597609,341.785525877,13.4819846038,4.71760122563,16.8063096782,11.6404169042,18.9301838508,23.8507949445,11.819822132,20.0514438023,12.5628817933,28.4237358807,182.42069104953126,47.884481447,12.0045069092,19.0575135701,57.1115218434,175.7935172112047,10.2214692601,2.54912386415,9.88063258278,16.6804718088,8.68018186756,19.6559184849,4.34009087767,13.0807347392,13.2240860995,15.772764906,19.0922743148,5.55593696034
29.1416185145,22.7948801148,16.1168549004,27.519340235,12.5802699574,19.509512759,2.8626131703,1.45751103563,7.29504647367,10.2078234028,4.71760109047,19.6566715893,196.41865772,786.0065691966948,6.22592579301,19.363548795,14.9390704219,17.297871009,9.0089086276,7.85670784421,21.1464004784,10.2214691795,7.66441587069,13.3405064171,17.9144179099,9.7056492412,13.6666692801,16.577541016,12.580269886,18.0543055801,22.6238783197,15.0989233866,11.7940029745,11.3418824607,13.3067365711,5.23190959597,10.4346867182,13.7419619545,88.0292582666,341.286326014,14.2207234706,4.71760122144,17.54504847,12.4768001766,19.6689227129,23.583808412,12.4662186499,20.5391815533,11.8198221583,26.9159934713,181.64296240573577,46.0346996245,12.743245722,19.6722720525,57.9380272357,189.0313752804603,11.5427950283,1.48482433582,10.5270291757,16.5116041056,9.51126306078,20.0531076062,4.43243334454,13.3665366507,13.8513540776,16.296583606,18.3484194888,7.03752011769
30.0225334629,20.6035379013,16.8607097495,25.9468065392,11.7940029698,18.8784685848,2.77027081421,0.273283329092,7.07640185296,9.44968270719,5.50386802371,18.0841379103,230.7636325313041,801.8048655635595,5.61880882094,19.5361992829,14.1528035725,16.0983603545,9.83541401983,5.88498692022,21.9774817293,8.64893546732,6.92567700384,10.7901155454,17.8220755507,10.5066009298,14.49775059,16.0043182989,12.5802698518,16.7804502926,21.8851393741,13.6891410331,11.0077361002,11.9591232128,12.9761345215,4.99288838613,9.60360552643,13.1126152327,89.9397525027,342.303214645,13.4819846038,3.14506749772,16.8063096782,12.0025358774,18.9301838508,21.714902869,12.2815340044,19.5095128437,12.5628817933,23.8448370216,182.42069104953126,42.2540721347,12.0045069092,19.2972530477,57.1115218434,204.3870434806442,10.9925215784,1.14217256456,10.3423443721,14.959747368264813,8.68018186756,18.935813615883355,5.17117218718,11.7940029922,12.8934839376,14.939070412,18.2657689255,7.10794624478
31.5819909826,21.1855587669,16.1168549004,25.9468065671,11.007736094,19.8346714142,3.50900968268,2.12016614801,7.86266866206,10.2619763805,4.71760109047,18.0841379401,273.88165776,817.4884334135851,5.69023441046,21.6145184428,14.1528035476,16.8836462385,9.0089086276,5.54796029797,21.1464004784,8.64893554126,7.01801933677,9.80919593297,17.7297331128,12.8623410819,13.6666692801,17.0503522586,12.5802698208,17.0663182709,22.7162205673,14.1528036271,11.7940029745,13.3828283736,13.4720377075,6.3207842913,10.4346867182,14.0360388441,91.5537886716,341.748548069,12.6509034106,3.22081859811,17.54504847,13.1084915766,19.6689227129,21.418251214,12.8355880589,20.7659228942,11.7363764011,22.3438131214,181.64296240573577,40.0301736043,12.743245722,20.9218531186,57.9380272357,219.32758867239366,11.3231236918,0.889559408698,10.2500020129,15.9399433554,9.51126306078,20.665218673,4.43243334454,12.2476386162,12.0045068183,14.9543160228,17.5219140995,7.93445163717
32.4629059309,21.2292053411,16.8607097495,25.5431050371,11.7940029698,20.3766022546,4.34009093351,4.27111543356,7.86266862792,11.0725307546,5.50386802371,18.0841378656,321.729511371,833.1735757557132,4.88074488796,23.2763579579,14.9390704219,17.4759986026,9.83541401983,6.75403853904,21.9774817293,8.64893551415,7.75675825611,9.71665731693,18.4684720584,13.7905420391,14.49775059,18.0489204499,13.2972998592,17.2978710147,21.8851393741,14.1528035898,11.0077361002,14.9745493854,14.1528036128,7.68800771006,9.60360552643,14.9594623637,91.7186529723,341.193881582,13.4819846038,3.60424929888,16.8063096782,14.226060698,18.8378415164,21.0527575937,11.8198222432,22.1561282314,12.4802312503,20.8427891512,182.42069104953126,38.4400389379,12.0045069092,22.5093149925,57.1115218434,234.3708411522693,11.6351373934,3.11345789489,10.8963985304,16.7918842203,8.68018186756,22.1348920699,5.17117218718,12.948138513,12.8108333792,15.3573972631,17.6045646364,8.80437162421
34.0223634747,19.9972507024,16.1168549004,21.4219953145,12.5802699574,19.3675995273,3.50900968268,4.27111548751,7.86266867758,10.3657735036,4.71760109047,17.0353755497,368.662553221,850.5394357259137,4.07125547626,23.348764374,14.1528035476,16.3060573408,9.0089086276,6.2901349287,21.1464004784,7.07640178221,7.01801933677,8.66878254927,17.7297331128,13.0980873223,13.6666692801,17.5733691544,13.2049575328,15.7253373076,22.6238783197,12.5802698771,11.7940029745,15.4338914516,14.1528035663,7.68800777076,10.4346867182,14.4054082152,91.3459488111,342.155303557,12.7432456582,2.453956988,15.9752284882,13.8076472023,18.9301838508,18.9570080301,11.6351374256,21.1421178481,11.7363764011,17.8382235191,181.64296240573577,35.1005278709,12.743245722,22.1444963106,57.9380272357,251.43334258381236,12.0045069556,3.96610802235,10.8040562109,15.9408336011,9.51126306078,21.0302717762,4.43243334454,12.4576787662,13.366536737,14.222099339,17.5219140995,8.56315602984
34.9032783605,19.6566716573,16.8607097495,18.3509053514,11.7940029698,19.1140968736,2.77027081421,4.61711804615,7.84910058904,10.3239515654,5.50386802371,16.511604216,411.39418027690215,867.0652121496815,3.53556394441,24.0606169296,14.9390704219,15.9038900025,9.83541401983,5.50386805581,20.3153192867,6.62066353786,7.0764018002,8.38299853205,17.6373908651,13.8099398171,14.49775059,17.8871792966,13.1126151736,14.9390703929,21.8851393741,11.7940029419,11.0077361002,15.7905435879,14.1528036097,8.52604154666,9.60360552643,14.5002600923,88.9277072421,342.358681328,12.6509034106,2.07052623212,16.8063096782,13.7176339397,19.6689227129,17.69501587,12.1891916321,20.8622348956,12.4802312503,16.1372681861,182.42069104953126,31.8496064497,12.8355881039,22.670465786,57.8553766662,267.5734421605503,12.232279622,5.4179868111,10.7117137996,15.8384742462,8.68018186756,21.1740302946,5.17117218718,12.7029086547,14.1528035849,13.8199320148,18.3484194888,9.06544512481
35.7841933088,19.6566716473,16.1168549004,16.256922398,11.007736094,19.672390698008503,2.8626131703,5.68520486339,7.75675825611,10.791290985,4.71760109047,16.5116043051,437.23932135421836,884.3206052435693,2.52370219417,25.1654156162,14.1528035476,16.3060574271,9.0089086276,5.74446772947,21.1464004784,7.11964029119,6.27928049617,9.17159826135,17.7297331128,15.709496659,13.6666692801,18.5283320197,13.0202728145,15.269810659,22.7162205673,11.7940029977,11.7940029745,16.806309604,14.1528036035,10.4901559044,10.4346867182,15.2977744577,87.3729591793,341.74854807,11.912164465,2.5350262223,15.9752284882,14.369690901,18.9301838508,17.2978710727,12.8355881233,21.3777349443,13.3067366425,14.9113864315,183.21536467088512,29.3554606231,12.743245722,24.336669328,57.9380272357,284.33088492026434,12.728182949,7.86879736257,9.88063255061,16.5298362736,9.51126306078,22.651288303,4.43243334454,13.5631847826,13.96794089,14.2191836147,19.0922743148,10.4633876773
36.4627359042,18.8704048703,16.8607097495,13.6807020867,11.7940029698,19.8880928496,2.77027081421,6.44621654057,7.66441587069,10.5676528827,5.50386802371,15.7253374327,470.6388859,902.4158529037438,1.51184040544,25.2680885522,14.9390704219,15.9404508255,9.83541401983,5.58188850476,20.40766161,6.67466283952,7.0764018002,9.51126320512,17.6373908651,16.8063096982,13.7590117215,18.6224031891,12.9279304553,15.0003434931,21.8851393741,10.596409257,11.0077361002,17.0833366985,14.1528035725,11.7623663799,9.60360552643,15.3461087332,88.1464024229,341.896459073,12.6509034106,2.33222416151,16.8063096782,15.1307025615,19.6689227129,16.5116042806,11.9121644698,21.1082677784,12.4802312503,12.666206176,181.64296240573577,26.040850402,12.0045069092,25.3166687486,57.1115218434,302.09433085530173,13.2049575329,9.99842606766,9.7882902574,16.4669852561,8.68018186756,22.4747754402,5.17117218718,13.2937175811,14.2985430621,13.8348813793,18.3484194888,11.3999596794
35.7841933088,18.6232798692,16.1168549004,11.5282715617,11.007736094,19.6566717274,2.8626131703,7.64092120371,7.57207351151,10.4592666666,4.71760109047,15.3147219078,498.934654331,922.0801997563425,1.17852125063,24.9613438823,14.1528035725,15.6114046989,9.0089086276,5.47350222725,21.1464004784,6.25935041414,6.27928049617,9.88063254997,16.8986519195,17.175679043,12.9279304116,19.5177108738,13.6666693484,14.7757873942,22.6238783197,9.29070926759,11.7940029745,17.8613913433,14.9390704219,13.2633187117,9.69594779723,15.5702831594,89.9823698599,341.988903565,11.912164465,2.18012247745,15.9752284882,15.276781084,18.9301838508,15.7253373629,12.55856093,20.8393029143,11.7363764011,10.2065093758,182.44102367622372,22.8644690229,12.743245722,26.4520829202,57.9380272357,321.4302802516973,13.0202728212,12.0238395502,10.5270291542,16.2578572611,9.51126306078,22.4177186432,4.43243334454,13.0430170796,14.7944462681,13.3665367575,17.5219140995,12.6638223078
36.6651082572,18.9045126939,15.2903496256,9.96827694974,11.7940030815,18.870404876,2.77027081421,8.92497950321,8.31081240461,10.4139678409,4.71760123324,14.9390704731,520.955945325,941.7448826814846,0.166659562975,24.7104696733,14.9390704219,14.9390704331,9.83541401983,5.04788413123,20.40766161,5.50386803095,6.29013492592,10.1660161338,17.7297331128,16.511604152,13.6666692801,19.5095128275,12.8355880961,14.1528035694,21.8851393741,8.14723734214,11.0077361002,18.2998907456,14.1528035725,14.9212334866,9.60360552643,15.8755827976,97.0183528025,342.081348025,12.6509034106,2.27732906296,16.8063096782,15.0670131907,19.6689227129,15.090165838,13.2972997932,20.6360676639,12.4802312503,8.64893551281,181.64296240573577,19.6880876613,12.0045069092,27.7851679686,57.8553766662,340.80474080009526,12.7432456782,13.5131973259,10.4346867757,16.0169948754,8.68018186756,22.7230182315,3.60135203503,12.7682450217,14.5464947426,12.5802698829,17.6045646364,13.3874692801
37.3436508526,17.856501353,15.3730000776,7.96124134518,11.007736094,17.7319233798,2.03153191948,8.92497952035,7.47973121139,9.91806465987,3.93133429999,13.3665367773,536.029601342,962.2473844651213,1.04757454019,23.7396186977,14.1528035476,13.3665367228,9.0089086276,3.83418524965,21.1464004784,3.93133434862,5.50386804854,9.67011295414,16.8986519195,15.1455158585,14.49775059,18.6424233978,13.5743269105,12.745619288,22.7162205673,6.44380945807,11.7940029776,17.2518794229,14.9390704467,15.6057222849,8.86486660546,15.4394404516,103.488631723,342.902245041,11.912164465,1.72512430499,15.9752284882,14.921085756,18.9301838508,14.1021192454,13.1126151791,19.9934220204,13.3067366425,7.07640179865,182.42069104953126,15.6583799056,12.743245722,28.2222326421,58.5992315154,361.13879984994065,13.3896423102,13.644220221,9.60360552665,14.9921435647,9.51126306078,21.7819358184,4.43243334454,11.6946388405,15.125048442,10.8450153655,17.5219140995,13.1142740638
38.224565801,17.5856806669,14.5464948028,7.07640175796,11.7940030815,17.2978710634,2.77027081421,9.34972524113,8.31081240461,10.2215906432,4.71760109047,12.5802699015,543.866955324,983.4812537826111,1.38089364679,23.5778101837,14.9390704219,12.5802698829,9.83541401983,3.96722583084,20.40766161,3.14506746001,6.29013492592,10.2516657046,17.7297331128,14.8771143279,13.6666692801,18.4265759917,12.8355880961,12.5331922981,21.8851393741,6.36522644251,11.0077361002,16.8315831638,14.1528035725,16.5851609228,9.60360552643,15.7651031024,108.598039801,342.779980825,12.6509034106,1.98260542584,16.8063096782,15.3689626783,19.6689227129,12.8305900864,13.0202727868,19.656671691,11.7363764011,6.29013492282,183.21536467088512,12.3232869138,12.0045069092,29.0664874746,57.8553766662,382.1111363846929,13.3067365711,14.2810157632,10.4346867757,14.7237420145,8.77252416768,21.9023925788,5.17117218718,11.7487180888,14.9597473683,9.62575324367,17.6045646364,13.3891241045
38.9031083723,17.2931953699,15.3730000776,6.37753082269,11.7940029698,16.5116043062,2.03153191948,9.4999687626,7.47973121139,10.5143966454,3.93133429999,11.7940030749,544.230506883,1004.7155413525119,3.88078745238,23.6542062361,14.1528035476,11.7940030643,9.0089086276,4.10270940622,20.3153192867,2.52268602551,5.50386804854,11.090489176,18.4684720584,14.9950665161,13.7590117215,18.197666557,13.5743269105,11.7940029838,22.7162205673,6.28419819195,11.7940029776,16.3933949499,14.9390704219,17.3295209636,8.86486660546,16.067116625,117.302132832,342.657716551,11.912164465,2.24008660524,15.9752284882,15.5055756881,18.9301838508,11.7940030711,12.9279304207,18.8704048547,12.4802312503,6.19879037981,182.42069104953126,9.06719416185,12.743245722,30.6589745414,58.5992315154,403.111899023615,13.2240859897,14.4595285029,9.60360552665,14.4288029823,9.51126306078,22.1239561271,4.43243334454,11.8415103431,14.8770968603,9.11340789434,18.3484194888,13.6639742075
39.5816509677,17.7957160276,16.1168549004,7.88009047812,11.007736094,16.7608199895,2.77027081421,10.001727623,8.31081240461,11.3338067205,5.50386802371,11.7940030676,542.766059415,1028.2525007213305,5.0235959563,24.6227588078,14.9390704219,11.8049963961,9.83541401983,4.67785556312,21.1464004784,3.07109601055,6.29013492592,12.7321733937,17.6373908651,15.8824928067,12.9279304116,19.7002261536,14.4054081627,12.0650199647,21.977481753,5.25960060558,11.0077361002,17.2132381213,14.1528035725,18.8320805437,9.60360552643,17.2751705018,116.087503359,341.6490367,12.6509034106,3.41599357273,16.8063096782,16.1070938002,19.6689227129,11.7940030636,12.0968491651,20.0844059514,11.7363764011,7.24684180327,183.21536467088512,6.67268865855,12.0045069092,33.137459617,57.1115218434,426.3219867911499,13.9679408465,15.55794289,10.4346867757,14.939070529,8.68018186756,22.699102284,5.17117218718,12.343269221,14.79444632,10.056174231,17.6045646364,14.7808512887
41.1411084633,16.7167247469,15.2903496256,8.03139680206,11.7940030815,15.6335435235,2.8626131703,9.44960081036,9.14189365688,10.3101079531,4.71760109047,10.2214692527,535.192774117,1051.892839495199,6.23783010768,23.7914646102,14.1528035725,10.6070262927,9.0089086276,3.68093544285,20.3153192867,2.02632094759,5.50386804854,12.109114988,16.8986519195,14.7915740051,14.49775059,19.3581352212,13.5743269105,11.0077360683,22.7162205673,2.91981176346,11.7940029776,16.6667860539,14.9390704219,19.6960932043,8.86486660546,17.3659503528,111.318159776,342.21145221,11.912164465,2.68401541181,16.8986520042,15.1208076715,18.9301838508,10.2214693159,12.8355880546,19.8609439368,12.5628817933,6.24992180673,182.42069104953126,2.80623248297,12.743245722,33.6142575865,57.8553766662,449.83261302430884,13.1414355199,14.9390704482,9.60360552665,13.3665367215,8.77252416768,21.6804752632,4.43243334454,11.2522452094,15.6209517109,8.24606191764,18.3484194888,14.2810156659
40.4625659161,16.4279522026,16.1168549004,9.27201910955,11.007736094,14.5792668869,2.03153191948,10.1543168715,8.31081240461,10.0907440073,5.50386802371,9.43520242613,524.21702499,1076.2669476993544,6.77352163953,23.4651477991,14.9390704219,10.2077029994,9.83541401983,3.45872028654,21.1464004784,1.57253377177,7.75675825611,11.9445454918,17.6373908651,14.1528035489,12.9279304116,19.5466885448,12.8355880961,10.2214692835,21.8851393741,1.63637804035,11.0077361002,16.5116042114,14.1528035725,20.6724670456,10.4346867182,18.3182766995,100.970144771,341.954697292,13.4819846038,2.60628532378,17.6373909272,15.583895041,19.6689227129,8.65240308112,12.004506799,20.0494972604,11.7363764011,6.46155639136,183.21536467088512,0.265853591255,11.9121644682,35.1671544201,57.1115218434,474.00481339311267,13.9679408465,14.1528036471,10.4346867757,13.0933792086,9.51126306078,21.6363265489,5.17117218718,10.9439645867,14.79444632,7.07640182658,17.6045646364,14.6023385675
41.1411084633,16.9734115307,15.3730000776,10.4744698016,11.7940030815,14.1528035714,2.77027081421,11.6714737379,7.47973121139,11.0963913911,4.71760109047,9.43520239819,501.495523462,1102.9460590869796,7.98775571859,23.588005981,15.7253372993,10.221469267,9.0089086276,4.03847700006,20.40766161,1.57253380082,6.1869380845,14.076380357,16.8986519195,14.2057941793,13.7590117215,20.1129838126,13.6666693484,10.221469294,22.7162205673,1.57253371075,11.7940029776,16.5116042214,14.9390704219,21.243760904953987,9.69594779723,20.1015678525,89.8978821062,340.811526819,11.912164465,3.82017168808,16.8986520042,16.9530227438,18.9301838508,7.55471011182,12.8355880546,20.4429385083,12.4802312503,7.59011581279,182.42069104953126,2.24501742205,12.0045069092,37.9493334921,57.8553766662,500.40805642797136,13.1414355199,14.5348874069,8.86486665614,14.6041536479,8.68018186756,22.7492389857,4.43243334454,11.0077361343,15.5383011443,7.07640179865,18.3484194888,15.3215503546
42.7005660312,15.9072836618,16.1168549004,9.93047205596,11.7940029698,12.5802698363,2.03153191948,11.3263560526,8.31081240461,10.3890593052,5.50386802371,7.86266863619,470.95445839,1128.1556910026798,9.20198986024,22.0154722438,14.9390704219,8.64893553512,9.83541401983,2.9594946021,21.1464004784,0.400215186848,7.01801933677,13.8821717628,17.6373908651,13.0748474268,14.49775059,19.0657451839,12.8355880961,8.64893553367,21.8851393741,2.49409016318e-08,11.0077361002,15.351110374,14.1528035725,20.7198104512,10.4346867182,19.9117676469,76.1091423254,341.306696951,12.7432456582,3.30600449504,17.6373909272,16.4300925041,19.6689227129,5.3384422794,13.574326944,18.7960254277,11.7363764011,6.7976636044,183.21536467088512,5.54970422657,11.9121644682,39.5660090418,57.1115218434,525.5192696562858,13.9679408465,13.1358775184,9.60360552665,13.5968506907,8.77252416768,21.2292053793,5.17117218718,9.54799040721,14.79444632,5.50386805984,17.5219140995,14.2425679302
41.8196510828,16.431360854,15.2903496256,10.9989405463,11.007736094,12.5802698816,2.77027081421,12.2476386796,7.47973121139,10.9131364973,4.71760109047,7.86145891245,433.097284523,1154.8373397820087,10.4162239875,22.0154722718,15.7253372993,8.37057729171,9.0089086276,3.78313548712,20.3153192867,0.786266879086,7.75675825611,14.8195975036,16.8986519195,13.6996435481,12.9279304116,19.7509834131,13.6666693484,8.64893553899,22.7162205673,2.73531924704,11.7940029745,15.7253373489,14.9390704219,21.4214129038,9.69594779723,21.3784057049,60.0282479859,340.16352642,13.4819846038,4.38171013833,16.8986520042,17.4445413343,18.9301838508,5.00842949583,12.004506799,17.7685899815,12.4802312503,7.51991539312,182.42069104953126,7.73361558404,12.743245722,42.3388135123,57.8553766662,551.971660683199,13.1414355199,12.0674090066,8.86486665614,13.9113357294,9.51126306078,21.5804991811,4.43243334454,10.0339659856,15.5383011443,5.39491212591,18.3484194888,14.7666451504
43.3791086266,14.9390705345,16.1168549004,12.181181966,11.7940030815,9.28887547078,3.60135206503,11.8049963958,8.31081240461,10.3993988394,5.50386802371,4.51076127232,391.652714883,1212.272058400241,11.4280857378,19.6566716722,14.9390704219,4.28801964298,9.83541401983,2.3588005991,20.40766161,1.32275855534,6.1869380845,14.4496489464,17.6373908651,12.5802698857,13.6666692801,18.8642045647,12.8355880961,5.67067123182,21.8851393741,7.04311669709,11.0077361002,13.6518668478,14.1528035725,19.6566716722,10.4346867182,22.1653254498,24.9191150521,340.065715044,13.5743269105,4.57842077067,17.6373909272,17.1919137689,19.6689227129,0.887984502036,11.1734256616,16.5504398547,11.7363764011,7.0309934049,181.64296240573577,14.0761961208,13.4819846397,44.8558060087,57.1115218434,609.1554025762885,13.8852904031,10.3399232826,9.60360552665,12.1823233005,8.77252416768,20.4429385336,5.17117218718,8.6864372471,14.79444632,1.94390222676,17.5219140995,13.3665368239
